block,timestamp,amount0,amount1,sqrtPriceX96,liquidity,tick
25596458,1784822111,35765909998,-18868120676110355598,1820146355280031329711559094074006,15431076599830226681,200851
25596459,1784822123,-374011243,197494749871722321,1820147368775263778599212861881640,15431076599830226681,200851
25596460,1784822135,16609535052,-8761601109510532890,1820102383867561545012448335353216,15431076599830226681,200851
25596464,1784822183,713704392,-376472428526384165,1820100450935756271212548645237183,15431076599830226681,200851
25596465,1784822195,45000000,-23737054678147064,1820100329062002778801974421767244,15431076599830226681,200851
25596468,1784822231,4360709701,-2300216133938669868,1820088519004982609875397462964769,15431076866639805765,200851
25596470,1784822255,-19665065339,10383676820000000000,1820141805519065817684554567288165,15431076866639805765,200851
25596479,1784822363,55707,-29385934224400,1820141805368188883269333722335234,15431076866639805765,200851
25596480,1784822375,10376566,-5473784512486598,1820141777264000648622364176565665,15431076866639805765,200851
25596481,1784822387,-247247512,130557120000000000,1820142447251514141270908014929078,15431076866639805765,200851
25596483,1784822411,-91362239096,48249698112079581234,1820390053014148022421199379234816,15431076866639805765,200854
25596484,1784822423,-40955810363,21633607705392459776,1820501071448335382682732658267777,15431076866639805765,200855
25596486,1784822447,-49962618390,26394741554732286000,1820636522868093540404577882174967,15431076866639805765,200857
25596487,1784822459,-135594933402,71654854697610592256,1821125983169091384914663915517919,7836038185255312807,200862
25596488,1784822471,-48518990765,25651430465379946496,1821385208493899762288199573865633,7836038185255312807,200865
25596489,1784822483,-94575195847,50021927468563447808,1821911850869599593546715259575113,6485084558262336072,200871
25596490,1784822495,-17636043598,9331276952803649536,1822025793913869919978679509070033,6485084558262336072,200872
25596493,1784822531,45856282804,-24236027166804436200,1821739969169917744645500580055444,7836038185255312807,200869
25596494,1784822543,-4435213,2346093528406932,1821739992878804379756234909614182,7836038185255312807,200869
25596495,1784822555,-144087341446,76255967966053531648,1822660883442811782146069298407998,6485084558262336072,200879
25596496,1784822567,-58458096569,30960259208633085952,1823039246134637415026549326897202,6479136022032451066,200883
25596497,1784822579,-40453996034,21432552528373442652,1823301196604293347622551281467392,6479136022032451066,200886
25596497,1784822579,467734395,-247593391900318564,1823298168983106783478338380849119,6479136022032451066,200886
25596497,1784822579,467661043,-247553741523677868,1823295141846772902401491274885182,6479136022032451066,200886
25596499,1784822603,-8977267010,4756965202362620660,1823353281877795627486993572065939,6479136022032451066,200887
25596500,1784822615,68318716,-36166364990806841,1823352839628299198024136861761013,6479136022032451066,200887
25596500,1784822615,1123697,-594859261401510,1823352832354241966447455717978783,6479136022032451066,200887
25596502,1784822639,-25383966460,13452348534938744832,1823517248095765868482858332872676,6479136022032451066,200888
25596503,1784822651,-8729317942,4626702387061049344,1823573796043643024335328304594326,6479136022032451066,200889
25596505,1784822675,472804,-250351909756356,1823573792982290133381361076047352,6479136022032451066,200889
25596505,1784822675,414974,-219730662265221,1823573790295379940399356342562192,6479136022032451066,200889
25596505,1784822675,209098,-110718260891775,1823573788941495049358194018169755,6479136022032451066,200889
25596505,1784822675,147382,-78039386748847,1823573787987213923784345816301411,6479136022032451066,200889
25596508,1784822711,-9572627,5073829754395337,1823573849999990300213967066373937,6479136022032451066,200889
25596510,1784822735,-25647441488,13595268652297910547,1823736908100057107570603927035285,6639987083993421571,200891
25596511,1784822747,10000000,-5296000171357895,1823736844908313367074678576579948,6639987083993421571,200891
25596514,1784822783,-97571142657,51742891481238978560,1824353931118918108704598150101677,6639987083993421571,200898
25596516,1784822807,-33055407515,17537534264570392576,1824563138024716177060471844162393,6630842736643360717,200900
25596519,1784822843,-16899182031,8967409476377506640,1824670230918914147465586409337184,6630842736643360717,200901
25596519,1784822843,-38907971360,20650191728023829875,1824916844927533102298151271752529,6630842736643360717,200904
25596519,1784822843,-64406165605,34195488599541000512,1825325223049697084775701031526335,6630842736643360717,200908
25596519,1784822843,-44339264223,23550197481378755573,1825610748518445204088757023488537,6468230399011348942,200911
25596519,1784822843,56415029023,-29932857186764737548,1825248819590895605973524005519360,6630842736643360717,200907
25596520,1784822855,43718085354,-23187983851015619816,1824971759581196689021243678819836,6630842736643360717,200904
25596521,1784822867,298500000,-158299598403363543,1824969868149472794251226391254521,6630842736643360717,200904
25596521,1784822867,615564730,-326443350728826169,1824965967663837639985055157368271,6630842736643360717,200904
25596522,1784822879,13074707,-6933700766297767,1824965884816997056399499944037208,6630842736643360717,200904
25596523,1784822891,16278638157,-8632302591554897389,1824862742350834116050516558479360,6630842736643360717,200903
25596523,1784822891,20285740,-10756596093416305,1824862613826395030816215262353290,6630842736643360717,200903
25596523,1784822891,467625063,-247959671662388406,1824859651097531791911182493284823,6630842736643360717,200903
25596525,1784822915,33076809266,-17537040564063697346,1824650110990035254435325082418020,6630842736643360717,200901
25596525,1784822915,299444569,-158744546664630389,1824648214241878056357257348355482,6630842736643360717,200901
25596525,1784822915,340355367,-180432187154201303,1824646058360459295137273432335123,6630842736643360717,200901
25596526,1784822927,820000000,-434703877096086303,1824640864331466596692073802400515,6630842736643360717,200901
25596527,1784822939,4651750,-2466009654958663,1824640834866522024094190111364185,6630842736643360717,200901
25596528,1784822951,21486278160,-11389566990446604627,1824504773725010243249953977137312,6639987083993421571,200899
25596528,1784822951,5762391712,-3054272214002952925,1824468330224100856896578916019871,6639987083993421571,200899
25596528,1784822951,7075312555,-3750000000000000000,1824423585316366818657119227677019,6639987083993421571,200898
25596529,1784822963,10000000,-5299989044110503,1824423522077027946620323708419937,6639987083993421571,200898
25596530,1784822975,-25053873688,13292343680000000000,1824496275381102428854021871294970,14468090689245419267,200899
25596530,1784822975,-43842882,23261791408439119,1824496552801445613894624893290461,6639987083993421571,200899
25596531,1784822987,50222336840,-26615280137119511452,1824178979933698682384654967365333,6639987083993421571,200896
25596532,1784822999,20640186575,-10935561257573651596,1824048497085834667392823596154880,6639987083993421571,200894
25596533,1784823011,26805205413,-14199569926798772577,1823879068166837964673659783103891,6639987083993421571,200892
25596534,1784823023,83300,-44122375353746,1823879067640370867550998284601101,6639987083993421571,200892
25596537,1784823059,1616998415,-856491129791839343,1823868848009283518745186274603486,6639987083993421571,200892
25596538,1784823071,30885628477,-16357646070862553241,1823673668978833705924351152925601,6639987083993421571,200890
25596538,1784823071,999841304,-529477433728043235,1823667351267121861486709069581010,6639987083993421571,200890
25596539,1784823083,53987834087,-28584337899566597253,1823319193909267695474696739674851,6479136022032451066,200886
25596539,1784823083,10000000,-5293574421039342,1823319129178387978599203948706853,6479136022032451066,200886
25596543,1784823131,1000000000,-529355544010177977,1823312656113626558603385539160050,6479136022032451066,200886
25596546,1784823167,11342018678,-6003697407731445755,1823239241708945330237653367024212,6479136022032451066,200885
25596548,1784823191,10998111522,-5821194540391011692,1823168058985584543011876633653248,6479136022032451066,200885
25596549,1784823203,4999911531,-2646254745686861177,1823135700056811867863861636679345,6479136022032451066,200884
25596552,1784823239,6666353391,-3528090175906076667,1823092557869200566301613097339425,6479136022032451066,200884
25596560,1784823335,249226631,-131897064137236987,1823090945005695758867043391474416,6479136022032451066,200884
25596569,1784823443,-26017849317,13784347971914741760,1823259418472417172302757971297739,6479136022032451066,200886
25596570,1784823455,-18494499412,9800000000000000000,1823379194901250353502540662398313,6479136022032451066,200887
25596572,1784823479,107266116,-56785833865470876,1823378500512791969165133072959194,6479136022032451066,200887
25596574,1784823503,-29684102188,15731908281790773248,1823570777226335239214117974041504,6479136022032451066,200889
25596575,1784823515,-46969909860,24899702974038364402,1823868726553202716431095301144576,6639987083993421571,200892
25596575,1784823515,-3254516677,1725585922427630279,1823889305907147979496100404186817,6639987083993421571,200893
25596576,1784823527,-57721784484,30611291764612497408,1824254376460725178735201057467969,6639987083993421571,200897
25596577,1784823539,467724252,-247846967085640617,1824251419156812003214716242912963,6639987083993421571,200897
25596578,1784823551,-19778482227,10491803985867792384,1824376544509854833448454440149487,6639987083993421571,200898
25596579,1784823563,-136825601831,72620741339167023104,1825243611384472151340855661314837,6630842736643360717,200907
25596581,1784823587,1655334,-878113897357419,1825243600892389420830222619603592,6630842736643360717,200907
25596581,1784823587,587000000,-311388461678056507,1825239880289047320674020683986642,6630842736643360717,200907
25596583,1784823611,9485074197,-5031412883058707878,1825179762802717501412915027929024,6630842736643360717,200907
25596583,1784823611,3805539382,-2018577379086655957,1825155643971523677388489562157579,6630842736643360717,200906
25596584,1784823623,13314971534,-7062258425615068761,1825071261068703453629858079475510,6630842736643360717,200906
